Date,State,Region_Index,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
03-04-2019,Assam,1,115,0,0,112,12,0,0,461,136,112,0,156,17,0,3,1
03-04-2019,Bihar,0,8018,0,0,136,190,2,4,27828,5062,7055,1,4997,528,0,76,60
03-04-2019,Bihar,1,1031,0,0,3,22,0,1,3146,377,912,0,296,30,0,7,8
03-04-2019,Chandigarh,0,46,1,0,23,13,0,0,174,47,3,0,61,16,0,4,0
03-04-2019,Chandigarh,1,55,0,0,4,16,0,0,4079,19,39,0,20,3,0,1,1
03-04-2019,Chhattisgarh,0,1570,1,7,110,304,48,2,12628,1093,1402,1,1113,133,0,32,38
03-04-2019,Chhattisgarh,1,272,0,0,91,33,0,0,879,192,266,0,210,14,0,5,4
03-04-2019,Dadra & Nagar Haveli,0,18,0,0,6,8,0,0,999,23,15,0,25,9,0,1,1
03-04-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1334,2,7,0,3,0,0,0,0
03-04-2019,Daman & Diu,0,13,0,0,3,3,0,0,294,9,9,0,10,2,0,0,0
03-04-2019,Daman & Diu,1,6,0,0,1,0,0,0,73,1,4,0,2,0,0,0,0
03-04-2019,Delhi,0,820,1,2,190,204,2,3,2602,447,96,2,599,140,0,48,33
03-04-2019,Delhi,1,1200,0,0,57,310,3,0,11985,126,746,0,136,23,0,12,8
03-04-2019,Goa,0,65,0,0,13,10,0,0,1013,30,43,0,36,8,0,3,1
03-04-2019,Goa,1,15,0,0,9,0,0,0,49,9,13,0,14,1,0,0,0
03-04-2019,Gujarat,0,2389,4,6,222,747,12,3,48295,1576,2096,5,1668,282,0,47,180
03-04-2019,Gujarat,1,1155,0,0,361,68,4,1,21280,1275,1097,0,1406,126,0,10,18
03-04-2019,Haryana,0,1211,4,4,106,80,0,1,35659,751,1089,2,750,124,0,27,73
03-04-2019,Haryana,1,389,0,0,163,27,0,0,10509,532,443,0,585,41,0,2,6
03-04-2019,Himachal Pradesh,0,292,1,1,53,45,0,0,10903,220,264,0,219,32,0,6,2
03-04-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,62,0,3,0,0,0,0,0,0
03-04-2019,Jammu & Kashmir,0,793,0,0,177,150,0,0,7343,452,556,2,470,27,0,25,90
03-04-2019,Jammu & Kashmir,1,165,0,0,38,4,0,0,519,44,62,0,46,3,0,4,1
03-04-2019,Jharkhand,0,2474,0,1,148,65,17,1,23845,1791,2119,1,1957,135,0,30,29
03-04-2019,Jharkhand,1,188,0,0,22,3,1,0,572,88,160,0,88,6,0,2,1
03-04-2019,Karnataka,0,2464,4,15,380,540,4,4,37143,1421,2196,3,1523,190,0,92,74
03-04-2019,Karnataka,1,774,0,1,400,107,2,1,8718,936,752,0,1010,68,0,42,18
03-04-2019,Kerala,0,1210,0,1,435,175,0,0,4662,1032,1196,0,1088,126,0,40,5
03-04-2019,Kerala,1,205,0,0,104,27,0,0,862,189,119,0,206,20,0,7,1
03-04-2019,Lakshadweep,0,3,0,0,1,4,0,0,83,2,3,0,2,0,0,0,0
03-04-2019,Madhya Pradesh,0,4468,5,12,205,668,18,8,57355,2966,4138,6,2774,451,1,94,123
03-04-2019,Madhya Pradesh,1,861,0,0,206,79,22,1,9459,734,679,0,831,119,0,30,46
03-04-2019,Maharashtra,0,3663,6,18,960,151,3,4,28565,3769,3484,5,4068,491,0,81,174
03-04-2019,Maharashtra,1,1954,2,0,182,109,2,1,18940,717,1950,0,749,110,0,31,54
03-04-2019,Manipur,0,146,0,0,21,30,0,0,386,80,97,0,76,4,0,1,0
03-04-2019,Manipur,1,9,0,0,9,1,0,0,21,14,9,0,13,1,0,0,0
03-04-2019,Meghalaya,0,377,1,0,24,182,1,1,810,234,184,0,157,19,0,11,9
03-04-2019,Meghalaya,1,12,0,0,0,6,0,0,62,0,10,0,0,0,0,0,0
03-04-2019,Mizoram,0,47,0,0,7,28,2,0,270,48,35,0,43,2,0,2,0
03-04-2019,Mizoram,1,20,0,0,3,2,0,0,119,7,17,0,8,0,0,0,0
03-04-2019,Nagaland,0,86,0,0,5,11,0,0,192,42,43,0,37,2,0,1,0
03-04-2019,Nagaland,1,28,0,0,4,2,0,0,121,5,7,0,8,1,0,0,0
03-04-2019,Odisha,0,1925,3,3,395,479,43,1,23484,1644,1701,3,1701,324,0,29,32
03-04-2019,Odisha,1,154,0,0,9,13,0,0,1464,30,138,0,28,5,0,2,2
03-04-2019,Puducherry,0,77,0,0,15,20,0,0,1221,34,16,0,38,5,0,2,0
03-04-2019,Puducherry,1,198,0,0,22,8,0,0,1633,53,25,0,85,12,0,5,4
03-04-2019,Punjab,0,911,3,4,251,86,0,0,46627,574,794,0,762,65,0,19,21
03-04-2019,Punjab,1,313,0,0,151,41,0,0,13053,254,300,0,303,13,0,5,4
03-04-2019,Rajasthan,0,3642,4,5,115,846,17,4,90078,2097,1931,3,2248,308,0,35,77
03-04-2019,Rajasthan,1,1123,4,1,360,107,2,2,9591,1111,382,5,1386,224,0,43,52
03-04-2019,Sikkim,0,22,0,0,4,10,0,0,669,10,15,0,12,1,0,1,0
03-04-2019,Sikkim,1,3,0,0,4,0,0,0,71,3,3,0,7,1,0,0,0
03-04-2019,Tamil Nadu,0,1950,4,20,399,1754,3,0,10692,928,1817,2,1103,170,0,86,46
03-04-2019,Tamil Nadu,1,894,0,1,780,114,0,0,4562,1022,774,0,1500,163,0,33,20
03-04-2019,Telangana,0,1359,2,9,456,78,1,1,10740,849,1235,0,1002,69,0,36,45
03-04-2019,Telangana,1,751,0,0,400,57,2,0,1673,493,568,0,735,48,0,21,16
03-04-2019,Tripura,0,172,0,1,26,30,3,0,406,112,126,0,122,15,0,3,2
03-04-2019,Tripura,1,13,0,0,11,1,0,0,55,18,10,0,18,2,0,0,0
03-04-2019,Uttar Pradesh,0,16423,2,2,530,1170,29,18,95114,8988,12288,2,8741,1110,3,269,312
03-04-2019,Uttar Pradesh,1,1985,0,0,342,184,6,1,17923,1084,1954,0,1469,55,0,15,18
03-04-2019,Uttarakhand,0,504,0,0,39,32,1,0,5824,247,438,0,230,22,0,7,3
03-04-2019,Uttarakhand,1,93,0,0,16,14,0,0,896,133,71,0,140,9,0,1,5
03-04-2019,West Bengal,0,4058,4,14,486,718,1,4,73612,1936,3601,6,1986,454,0,127,12
03-04-2019,West Bengal,1,511,0,2,793,145,17,0,7407,868,462,1,1347,227,0,49,15
04-04-2019,A & N Islands,0,11,0,0,3,5,0,0,372,8,9,0,10,2,0,1,0
04-04-2019,A & N Islands,1,3,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0
04-04-2019,Andhra Pradesh,0,1792,6,8,233,95,2,2,60882,719,1746,3,688,64,0,30,20
04-04-2019,Andhra Pradesh,1,459,0,0,495,39,0,0,3438,1318,556,0,1278,30,0,11,9
04-04-2019,Arunachal Pradesh,0,83,0,0,11,21,1,0,236,49,52,0,53,3,0,2,1
04-04-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
04-04-2019,Assam,0,1830,2,3,254,272,3,2,14194,1424,1561,3,1417,215,0,54,27
04-04-2019,Assam,1,114,0,0,119,12,0,0,471,130,112,0,152,18,0,3,1
04-04-2019,Bihar,0,8616,0,0,134,195,2,3,28249,5087,7093,1,4899,526,0,76,64
04-04-2019,Bihar,1,1051,0,0,3,22,0,1,3151,349,910,0,301,30,0,7,8
04-04-2019,Chandigarh,0,48,1,0,22,13,0,0,178,48,3,0,60,15,0,4,0
04-04-2019,Chandigarh,1,53,0,0,3,15,0,0,3847,18,42,0,19,2,0,1,1
04-04-2019,Chhattisgarh,0,1554,1,7,111,290,47,2,11900,1107,1361,1,1167,130,0,33,39
04-04-2019,Chhattisgarh,1,294,0,0,93,31,0,0,912,189,272,0,208,14,0,5,4
04-04-2019,Dadra & Nagar Haveli,0,17,0,0,7,8,0,0,1003,22,15,0,24,9,0,1,1
04-04-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1335,2,7,0,3,0,0,0,0
04-04-2019,Daman & Diu,0,13,0,0,3,3,0,0,292,8,9,0,9,2,0,0,0
04-04-2019,Daman & Diu,1,6,0,0,1,0,0,0,79,1,4,0,2,0,0,0,0
04-04-2019,Delhi,0,769,1,2,179,203,2,3,2622,458,103,2,641,150,0,49,32
04-04-2019,Delhi,1,1223,0,0,55,319,3,0,12778,123,766,0,143,23,0,11,9
04-04-2019,Goa,0,64,0,0,13,10,0,0,1026,31,45,0,37,8,0,3,1
04-04-2019,Goa,1,14,0,0,9,0,0,0,48,9,12,0,14,1,0,0,0
04-04-2019,Gujarat,0,2358,4,5,220,756,11,3,48359,1654,2114,5,1797,276,0,47,178
04-04-2019,Gujarat,1,1115,0,0,341,66,4,1,20765,1271,1057,0,1466,123,0,10,19
04-04-2019,Haryana,0,1136,4,5,100,74,0,1,33682,781,1102,2,744,126,0,25,72
04-04-2019,Haryana,1,424,0,0,164,26,0,0,10404,536,452,0,606,42,0,2,6
04-04-2019,Himachal Pradesh,0,316,1,1,55,43,0,0,10185,217,287,0,233,32,0,6,2
04-04-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,61,0,2,0,0,0,0,0,0
04-04-2019,Jammu & Kashmir,0,842,0,0,181,154,0,0,7610,453,552,2,477,26,0,25,94
04-04-2019,Jammu & Kashmir,1,161,0,0,41,4,0,0,499,43,62,0,45,3,0,4,1
04-04-2019,Jharkhand,0,2518,0,0,134,70,16,1,23482,1904,2079,1,1880,136,0,28,30
04-04-2019,Jharkhand,1,198,0,0,21,3,1,0,547,82,157,0,89,6,0,2,1
04-04-2019,Karnataka,0,2341,4,16,387,554,4,4,35511,1361,2072,3,1501,187,0,90,72
04-04-2019,Karnataka,1,788,0,1,432,105,2,1,8915,964,728,0,1024,65,0,41,18
04-04-2019,Kerala,0,1236,0,1,431,176,0,0,4428,1005,1188,0,1081,125,0,44,5
04-04-2019,Kerala,1,192,0,0,99,26,0,0,859,184,122,0,220,20,0,7,1
04-04-2019,Lakshadweep,0,4,0,0,1,4,0,0,83,2,3,0,2,0,0,0,0
04-04-2019,Madhya Pradesh,0,4390,5,13,206,626,17,8,57093,2859,4076,5,2768,453,1,96,119
04-04-2019,Madhya Pradesh,1,861,0,0,206,74,22,1,10059,725,687,0,904,119,0,30,47
04-04-2019,Maharashtra,0,3558,6,17,1006,159,3,4,29076,3846,3261,5,4246,470,0,78,160
04-04-2019,Maharashtra,1,2025,1,0,195,112,2,1,18429,663,1959,0,741,111,0,30,51
04-04-2019,Manipur,0,145,0,0,22,28,0,0,401,84,104,0,79,4,0,1,0
04-04-2019,Manipur,1,9,0,0,9,1,0,0,20,14,8,0,13,1,0,0,0
04-04-2019,Meghalaya,0,364,1,0,22,180,1,1,797,224,186,0,154,18,0,11,9
04-04-2019,Meghalaya,1,12,0,0,0,6,0,0,63,0,10,0,0,0,0,0,0
04-04-2019,Mizoram,0,47,0,0,7,28,2,0,261,48,35,0,45,2,0,2,0
04-04-2019,Mizoram,1,19,0,0,3,2,0,0,123,7,17,0,8,0,0,0,0
04-04-2019,Nagaland,0,86,0,0,5,11,0,0,193,39,43,0,40,2,0,1,0
04-04-2019,Nagaland,1,26,0,0,4,2,0,0,116,5,7,0,8,1,0,0,0
04-04-2019,Odisha,0,1937,3,3,391,493,41,2,23893,1565,1704,3,1786,320,0,28,34
04-04-2019,Odisha,1,147,0,0,9,13,0,0,1405,28,139,0,30,5,0,2,2
04-04-2019,Puducherry,0,76,0,0,16,20,0,0,1274,34,15,0,37,5,0,2,0
04-04-2019,Puducherry,1,204,0,0,23,7,0,0,1767,49,27,0,85,12,0,5,5
04-04-2019,Punjab,0,866,3,4,255,82,0,0,47026,570,797,0,745,69,0,18,19
04-04-2019,Punjab,1,319,0,0,154,43,0,0,14018,255,278,0,322,12,0,6,4
04-04-2019,Rajasthan,0,3840,4,5,115,807,18,4,86965,2143,1912,3,2301,303,0,34,77
04-04-2019,Rajasthan,1,1123,4,1,338,106,2,2,9250,1099,404,5,1481,209,0,44,55
04-04-2019,Sikkim,0,23,0,0,4,10,0,0,640,10,15,0,12,1,0,1,0
04-04-2019,Sikkim,1,3,0,0,4,0,0,0,69,3,3,0,7,1,0,0,0
04-04-2019,Tamil Nadu,0,1954,4,19,404,1767,2,0,10745,975,1852,2,1162,172,0,81,47
04-04-2019,Tamil Nadu,1,836,0,1,745,114,0,0,4626,1091,713,0,1452,163,0,31,19
04-04-2019,Telangana,0,1258,2,9,478,78,1,1,10484,891,1153,0,1030,66,0,34,42
04-04-2019,Telangana,1,818,0,0,386,58,2,0,1715,489,549,0,712,46,0,23,16
04-04-2019,Tripura,0,171,0,1,25,29,4,0,390,118,122,0,119,14,0,3,2
04-04-2019,Tripura,1,13,0,0,11,1,0,0,55,18,10,0,18,2,0,0,0
04-04-2019,Uttar Pradesh,0,17141,2,2,521,1143,29,18,93361,9076,12646,2,8494,1187,2,267,311
04-04-2019,Uttar Pradesh,1,2109,0,0,345,178,7,1,18396,1104,1851,0,1467,57,0,14,18
04-04-2019,Uttarakhand,0,509,0,0,39,33,1,0,6137,248,430,0,226,21,0,7,3
04-04-2019,Uttarakhand,1,97,0,0,17,15,0,0,946,124,72,0,142,9,0,1,5
04-04-2019,West Bengal,0,3882,4,15,491,685,1,4,71961,1895,3423,6,2085,463,0,123,12
04-04-2019,West Bengal,1,522,0,1,815,140,17,0,7002,935,435,1,1369,227,0,47,16
05-04-2019,A & N Islands,0,11,0,0,3,5,0,0,360,8,9,0,10,2,0,1,0
05-04-2019,A & N Islands,1,3,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0
05-04-2019,Andhra Pradesh,0,1752,6,8,230,96,2,2,61109,716,1732,3,725,70,0,30,20
05-04-2019,Andhra Pradesh,1,505,0,0,477,37,0,0,3332,1336,568,0,1311,31,0,11,9
05-04-2019,Arunachal Pradesh,0,81,0,0,10,22,1,0,233,50,50,0,51,3,0,2,1
05-04-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
05-04-2019,Assam,0,1702,2,3,238,272,3,2,14432,1462,1479,3,1419,218,0,53,28
05-04-2019,Assam,1,114,0,0,121,12,0,0,476,134,108,0,147,18,0,3,1
05-04-2019,Bihar,0,8354,0,0,134,187,2,3,27265,5153,6521,1,4682,541,0,82,65
05-04-2019,Bihar,1,1044,0,0,3,23,0,1,2990,383,877,0,295,32,0,7,8
05-04-2019,Chandigarh,0,46,1,0,24,13,0,0,183,47,3,0,58,16,0,4,0
05-04-2019,Chandigarh,1,51,0,0,3,15,0,0,3706,18,42,0,19,3,0,1,1
05-04-2019,Chhattisgarh,0,1524,1,7,107,282,48,2,12282,1131,1367,1,1088,131,0,34,38
05-04-2019,Chhattisgarh,1,280,0,0,91,32,0,0,943,190,260,0,210,14,0,5,4
05-04-2019,Dadra & Nagar Haveli,0,17,0,0,7,8,0,0,978,23,15,0,24,9,0,1,1
05-04-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1335,2,7,0,3,0,0,0,0
05-04-2019,Daman & Diu,0,13,0,0,3,3,0,0,319,9,9,0,9,2,0,0,0
05-04-2019,Daman & Diu,1,6,0,0,1,0,0,0,76,1,4,0,2,0,0,0,0
05-04-2019,Delhi,0,797,1,2,183,205,2,3,2434,445,103,2,646,149,0,48,34
05-04-2019,Delhi,1,1261,0,0,57,316,3,0,12580,115,768,0,140,24,0,11,8
05-04-2019,Goa,0,66,0,0,13,11,0,0,1048,32,43,0,38,8,0,3,1
05-04-2019,Goa,1,14,0,0,9,0,0,0,51,9,13,0,14,1,0,0,0
05-04-2019,Gujarat,0,2579,4,5,228,717,11,3,48672,1668,2099,5,1689,281,0,45,168
05-04-2019,Gujarat,1,1125,0,0,362,64,4,1,21705,1225,1038,0,1453,130,0,10,18
05-04-2019,Haryana,0,1224,4,5,104,75,0,1,36458,787,1087,2,734,122,0,25,68
05-04-2019,Haryana,1,391,0,0,160,27,0,0,10454,531,465,0,631,40,0,3,6
05-04-2019,Himachal Pradesh,0,293,1,1,55,47,0,0,11009,228,267,0,233,33,0,6,2
05-04-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,60,0,2,0,0,0,0,0,0
05-04-2019,Jammu & Kashmir,0,840,0,0,182,146,0,0,7613,470,574,2,475,26,0,24,92
05-04-2019,Jammu & Kashmir,1,174,0,0,41,4,0,0,533,46,60,0,46,3,0,4,1
05-04-2019,Jharkhand,0,2452,0,0,142,68,16,1,24527,1946,1996,1,1804,135,0,30,30
05-04-2019,Jharkhand,1,189,0,0,22,3,1,0,561,84,163,0,86,6,0,2,1
05-04-2019,Karnataka,0,2411,4,15,396,529,4,4,35248,1308,2100,3,1530,188,0,91,71
05-04-2019,Karnataka,1,791,0,1,423,108,2,1,8578,947,784,0,1084,68,0,40,19
05-04-2019,Kerala,0,1299,0,1,420,186,0,0,4498,978,1095,0,1093,122,0,40,5
05-04-2019,Kerala,1,190,0,0,100,26,0,0,811,188,129,0,218,20,0,7,1
05-04-2019,Lakshadweep,0,3,0,0,1,4,0,0,83,2,3,0,2,0,0,0,0
05-04-2019,Madhya Pradesh,0,4627,5,13,200,675,16,8,58458,2729,4217,6,2906,457,1,92,123
05-04-2019,Madhya Pradesh,1,875,0,0,207,80,22,1,10369,733,680,1,838,120,0,30,44
05-04-2019,Maharashtra,0,3576,6,16,1021,158,3,4,29898,3913,3396,4,4244,503,0,80,172
05-04-2019,Maharashtra,1,2063,2,0,194,113,2,1,18617,661,1832,0,797,107,0,30,49
05-04-2019,Manipur,0,151,0,0,21,30,0,0,375,84,102,0,80,4,0,1,0
05-04-2019,Manipur,1,9,0,0,9,1,0,0,20,13,8,0,14,1,0,0,0
05-04-2019,Meghalaya,0,377,1,0,23,181,1,1,826,220,183,0,149,18,0,12,9
05-04-2019,Meghalaya,1,11,0,0,0,7,0,0,59,0,11,0,0,0,0,0,0
05-04-2019,Mizoram,0,48,0,0,7,28,2,0,258,45,33,0,45,2,0,2,0
05-04-2019,Mizoram,1,21,0,0,3,2,0,0,114,8,17,0,8,0,0,0,0
05-04-2019,Nagaland,0,81,0,0,5,11,0,0,183,40,41,0,38,2,0,1,0
05-04-2019,Nagaland,1,27,0,0,4,2,0,0,122,6,7,0,8,1,0,0,0
05-04-2019,Odisha,0,1900,3,3,410,499,43,2,23085,1600,1782,3,1773,313,0,28,32
05-04-2019,Odisha,1,151,0,0,9,12,0,0,1363,28,137,0,29,5,0,2,2
05-04-2019,Puducherry,0,71,0,0,16,21,0,0,1245,34,16,0,35,5,0,2,0
05-04-2019,Puducherry,1,192,0,0,22,7,0,0,1652,51,24,0,83,12,0,5,4
05-04-2019,Punjab,0,944,3,4,268,86,0,0,46847,584,845,0,733,70,0,19,20
05-04-2019,Punjab,1,320,0,0,156,41,0,0,13143,258,281,0,313,13,0,6,4
05-04-2019,Rajasthan,0,3479,4,4,119,787,17,4,86975,2240,2013,3,2418,321,0,35,77
05-04-2019,Rajasthan,1,1149,4,1,337,107,2,2,9880,1109,378,5,1438,216,0,46,54
05-04-2019,Sikkim,0,23,0,0,4,9,0,0,694,10,14,0,12,1,0,1,0
05-04-2019,Sikkim,1,4,0,0,4,0,0,0,68,3,3,0,7,1,0,0,0
05-04-2019,Tamil Nadu,0,2116,4,20,411,1641,3,0,11507,933,1874,2,1161,157,0,81,47
05-04-2019,Tamil Nadu,1,842,0,1,755,115,0,0,4972,1060,721,0,1469,173,0,32,19
05-04-2019,Telangana,0,1361,2,8,470,82,1,1,10196,899,1209,0,1009,67,0,35,44
05-04-2019,Telangana,1,803,0,0,399,58,2,0,1661,492,548,0,764,48,0,22,16
05-04-2019,Tripura,0,174,0,1,24,29,3,0,401,117,121,0,114,14,0,3,2
05-04-2019,Tripura,1,13,0,0,11,1,0,0,60,17,10,0,17,2,0,0,0
05-04-2019,Uttar Pradesh,0,16610,2,2,523,1155,31,19,98424,8831,13126,2,8608,1127,2,264,337
05-04-2019,Uttar Pradesh,1,1968,0,0,347,178,6,1,19053,1090,2000,0,1409,56,0,14,19
05-04-2019,Uttarakhand,0,487,0,0,38,32,1,0,5835,246,423,0,234,21,0,7,3
05-04-2019,Uttarakhand,1,98,0,0,17,15,0,0,896,128,71,0,141,9,0,1,5
05-04-2019,West Bengal,0,4020,4,14,446,706,1,4,69449,1870,3501,6,2137,463,0,123,13
05-04-2019,West Bengal,1,488,0,1,810,148,17,0,7631,890,434,1,1462,235,0,48,15
06-04-2019,A & N Islands,0,10,0,0,3,5,0,0,367,8,9,0,10,2,0,1,0
06-04-2019,A & N Islands,1,3,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0
06-04-2019,Andhra Pradesh,0,1664,6,8,224,104,2,2,62347,715,1663,3,720,66,0,29,19
06-04-2019,Andhra Pradesh,1,490,0,0,507,37,0,0,3328,1317,569,0,1290,30,0,11,8
06-04-2019,Arunachal Pradesh,0,82,0,0,10,20,1,0,249,47,51,0,54,3,0,2,1
06-04-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
06-04-2019,Assam,0,1768,2,3,253,269,4,2,14060,1426,1587,3,1360,214,0,57,27
06-04-2019,Assam,1,117,0,0,116,12,0,0,441,140,109,0,148,17,0,3,1
06-04-2019,Bihar,0,8032,0,0,139,191,2,3,28678,5141,6470,1,5085,550,0,76,64
06-04-2019,Bihar,1,1109,0,0,3,23,0,1,3173,363,950,0,298,33,0,7,8
06-04-2019,Chandigarh,0,48,1,0,22,13,0,0,178,48,3,0,61,15,0,4,0
06-04-2019,Chandigarh,1,54,0,0,4,16,0,0,4036,18,39,0,20,2,0,1,1
06-04-2019,Chhattisgarh,0,1441,1,7,106,301,46,2,11740,1078,1339,1,1117,132,0,32,36
06-04-2019,Chhattisgarh,1,284,0,0,94,30,0,0,930,192,272,0,204,13,0,5,4
06-04-2019,Dadra & Nagar Haveli,0,17,0,0,7,8,0,0,990,23,15,0,24,9,0,1,1
06-04-2019,Dadra & Nagar Haveli,1,5,0,0,2,0,0,0,1298,2,7,0,3,0,0,0,0
06-04-2019,Daman & Diu,0,13,0,0,3,3,0,0,312,8,9,0,9,2,0,0,0
06-04-2019,Daman & Diu,1,5,0,0,0,0,0,0,78,1,4,0,2,0,0,0,0
06-04-2019,Delhi,0,770,1,2,185,191,2,3,2398,441,103,2,621,147,0,48,32
06-04-2019,Delhi,1,1218,0,0,56,332,3,0,12250,117,792,0,141,25,0,11,8
06-04-2019,Goa,0,61,0,0,13,10,0,0,1081,31,46,0,37,8,0,3,1
06-04-2019,Goa,1,14,0,0,9,0,0,0,48,9,13,0,14,1,0,0,0
06-04-2019,Gujarat,0,2345,4,5,235,768,11,3,49443,1670,2192,5,1732,281,0,47,167
06-04-2019,Gujarat,1,1092,0,0,366,64,4,1,21224,1261,1076,0,1525,124,0,10,18
06-04-2019,Haryana,0,1146,4,5,98,73,0,1,35869,728,1029,2,776,128,0,26,69
06-04-2019,Haryana,1,420,0,0,165,26,0,0,9722,545,453,0,594,43,0,2,6
06-04-2019,Himachal Pradesh,0,318,1,1,54,47,0,0,10548,229,263,0,220,35,0,6,2
06-04-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,60,0,2,0,0,0,0,0,0
06-04-2019,Jammu & Kashmir,0,835,0,0,176,142,0,0,7897,457,587,2,467,25,0,25,90
06-04-2019,Jammu & Kashmir,1,164,0,0,40,4,0,0,522,45,57,0,45,3,0,4,1
06-04-2019,Jharkhand,0,2405,0,1,146,68,16,1,24417,1867,2000,1,1826,133,0,28,30
06-04-2019,Jharkhand,1,197,0,0,21,3,1,0,566,85,160,0,83,6,0,2,1
06-04-2019,Karnataka,0,2405,4,16,406,530,4,4,37872,1416,2245,3,1531,199,0,92,69
06-04-2019,Karnataka,1,797,0,1,428,110,2,1,8800,913,756,0,1002,69,0,39,19
06-04-2019,Kerala,0,1290,0,1,434,170,0,0,4431,974,1204,0,1070,123,0,42,5
06-04-2019,Kerala,1,197,0,0,97,27,0,0,785,201,120,0,215,20,0,7,1
06-04-2019,Lakshadweep,0,3,0,0,1,4,0,0,83,2,3,0,2,0,0,0,0
06-04-2019,Madhya Pradesh,0,4486,5,12,199,638,18,8,58844,2769,4073,6,2981,453,1,89,131
06-04-2019,Madhya Pradesh,1,866,0,0,211,75,22,1,9626,788,643,1,861,115,0,28,45
06-04-2019,Maharashtra,0,3812,6,17,1041,157,3,4,30005,3915,3506,4,4097,494,0,83,165
06-04-2019,Maharashtra,1,1983,2,0,192,109,2,1,19180,676,1919,0,778,112,0,29,50
06-04-2019,Manipur,0,138,0,0,23,31,0,0,383,82,99,0,82,4,0,1,0
06-04-2019,Manipur,1,9,0,0,9,1,0,0,20,14,8,0,13,1,0,0,0
06-04-2019,Meghalaya,0,382,1,0,23,190,1,1,792,214,185,0,155,18,0,11,9
06-04-2019,Meghalaya,1,12,0,0,0,7,0,0,59,0,10,0,0,0,0,0,0
06-04-2019,Mizoram,0,48,0,0,7,28,2,0,277,49,34,0,44,2,0,2,0
06-04-2019,Mizoram,1,20,0,0,3,2,0,0,123,8,16,0,9,0,0,0,0
06-04-2019,Nagaland,0,85,0,0,5,11,0,0,186,40,43,0,38,2,0,1,0
06-04-2019,Nagaland,1,26,0,0,4,2,0,0,123,5,7,0,9,1,0,0,0
06-04-2019,Odisha,0,1880,3,3,387,490,40,1,23820,1584,1760,3,1772,336,0,29,35
06-04-2019,Odisha,1,153,0,0,9,13,0,0,1366,29,140,0,28,5,0,2,2
06-04-2019,Puducherry,0,75,0,0,17,21,0,0,1241,37,16,0,37,5,0,2,0
06-04-2019,Puducherry,1,209,0,0,23,8,0,0,1703,54,25,0,84,12,0,5,4
06-04-2019,Punjab,0,925,3,4,251,85,0,1,51003,590,820,0,725,66,0,19,20
06-04-2019,Punjab,1,311,0,0,141,41,0,0,13863,260,295,0,316,13,0,5,4
06-04-2019,Rajasthan,0,3549,4,5,117,835,17,4,94369,2146,1945,3,2308,324,0,33,79
06-04-2019,Rajasthan,1,1160,4,1,362,102,2,2,9544,1125,389,5,1393,217,0,44,55
06-04-2019,Sikkim,0,22,0,0,4,10,0,0,661,10,15,0,13,1,0,1,0
06-04-2019,Sikkim,1,3,0,0,4,0,0,0,67,3,3,0,7,1,0,0,0
06-04-2019,Tamil Nadu,0,1978,3,20,407,1654,2,0,11438,937,1960,3,1078,172,0,82,50
06-04-2019,Tamil Nadu,1,887,0,1,795,121,0,0,4790,1109,722,0,1566,167,0,33,20
06-04-2019,Telangana,0,1269,2,8,452,84,1,1,10713,893,1244,0,996,70,0,36,42
06-04-2019,Telangana,1,797,0,0,383,55,2,0,1608,495,585,0,721,48,0,22,15
06-04-2019,Tripura,0,167,0,1,25,30,4,0,416,111,121,0,119,15,0,3,2
06-04-2019,Tripura,1,13,0,0,12,1,0,0,59,17,10,0,18,2,0,0,0
06-04-2019,Uttar Pradesh,0,17154,2,2,530,1178,30,17,94998,9056,12488,2,8644,1106,2,269,312
06-04-2019,Uttar Pradesh,1,1999,0,0,354,180,6,1,19362,1008,1929,0,1464,57,0,15,18
06-04-2019,Uttarakhand,0,525,0,0,38,34,1,0,5755,241,424,0,226,20,0,7,3
06-04-2019,Uttarakhand,1,99,0,0,17,14,0,0,930,125,72,0,144,9,0,1,5
06-04-2019,West Bengal,0,3921,4,14,445,732,1,4,70480,1831,3453,6,2015,458,0,125,13
06-04-2019,West Bengal,1,486,0,1,802,150,16,0,7539,888,463,1,1346,223,0,48,15
